Ticker,Name,Exchange,Category Name,Country
PACIFICI.BO,Pacific Industries Limited,BSE,,India
PAGEIND.BO,Page Industries Limited,BSE,,India
PANAMAPET.BO,PANAMA PETROCHEM LTD.,BSE,,India
RAINBOWPAP.NS,Rainbow Papers Limited,NSI,Paper & Paper Products,India
SIMPLXPAP.BO,Simplex Papers Ltd.,BSE,,India
SIBARAUT.BO,Sibar Auto Parts Ltd,BSE,,India
INDOPACIF.BO,Indo Pacific Projects Limited,BSE,,India
PANORAMUNI.BO,PANORAMIC UNIVERSAL LTD.,BSE,,India
PATSPINLTD-EQ.NS,PATSPIN INDIA INR10,NSI,,India
PALREDTECH-EQ.NS,PALRED TECHNOLOGIE INR10,NSI,,India
PANKAJPIYUS.BO,Pankaj Piyush Trade & Inv. Ltd,BSE,,India
PARSVNATH.NS,Parsvnath Developers Limited,NSI,,India
SARIPNT.BO,SARIKA PAINTS LTD.,BSE,,India
PARASPETRO-BE.NS,PARAS PETROFILS LTD.,NSI,,India
PANINDIAC.BO,PAN India Corporation Ltd.,BSE,,India
PARAPRINT.BO,PARAMOUNT PRINTPACKAGING LTD.,BSE,,India
PALRED.NS,Palred Technologies Limited,NSI,Information Technology Services,India
SERVALL.NS,Servalakshmi Paper Limited,NSI,Paper & Paper Products,India
PARLESOFT.BO,Parle Software Limited,BSE,,India
PANAMAPET-EQ.NS,PANAMA PETROCHEM LIMITED,NSI,,India
PITAMBER.BO,PITAMBAR COATED PAPERS LTD.,BSE,,India
PALREDTECH.NS,PALRED TECHNOLOGIE INR10,NSI,,India
PASCHIM.BO,PASCHIM PETROCHEM LTD.,BSE,,India
PARIKSHA.BO,Pariksha Fin-Invest-Lease Limi,BSE,,India
PANCARBON.BO,PANASONIC CARBON INDIA CO.LTD.,BSE,,India
PATSPINLTD.BO,PATSPIN INDIA LTD.,BSE,,India
PANCHMAHQ.BO,"Panchmahal Steels, Ltd.",BSE,,India
PARACABLES.BO,PARAMOUNT COMMUNICATIONS LTD.,BSE,,India
RAINBOWPAP.BO,RAINBOW PAPERS LTD.,BSE,,India
SHALPAINTS-EQ.NS,SHALIMAR PAINTS LIMITED,NSI,,India
PASHUSEO.BO,PASHUPATI SEOHUNG LTD.,BSE,,India
PARRYSUGAR.BO,PARRYS SUGAR INDUSTRIES LTD.,BSE,,India
PATSPINLTD.NS,Patspin India Limited,NSI,Textile Industrial,India
PRSRSYN-B.BO,PARASRAMPURIA SYNTHETICS LTD.,BSE,,India
PARAPRINT.NS,Paramount Printpackaging Limited,NSI,Packaging & Containers,India
PAREKHPLAT.BO,PAREKH PLATINUM LTD.,BSE,,India
SPECIAPP.BO,Speciality Papers Ltd.,BSE,,India
SHALPAINTS.NS,Shalimar Paints Limited,NSI,Chemicals - Major Diversified,India
PALREDTECH-BE.NS,Palred Technologies Ltd,NSI,,India
PANIDPR.BO,Panther Industrial Products Ltd,BSE,,India
PADMAIND.BO,Padmanabh Industries Ltd,BSE,,India
STARPAPER.BO,STAR PAPER MILLS LTD.,BSE,,India
PADMALAYAT.BO,PADMALAYA TELEFILMS LTD.,BSE,,India
PARASPETRO-EQ.NS,PARAS PETROFILS LT INR1,NSI,,India
PASUSPG.BO,Pasupati Spinning & Weaving Mills Limited,BSE,,India
PRSYNP1.BO,PARAS SYN PP,BSE,,India
$AUTPA41.BO,AUTO PAL IND,BSE,,India
MANPAIN.BO,MANSAROVER PAPER & INDUSTRIES,BSE,,India
PARSVNATH.BO,Parsvnath Developers Limited,BSE,,India
SHALPAINTS.BO,SHALIMAR PAINTS LTD.,BSE,,India
PARACABLES.NS,Paramount Communications Limited,NSI,Communication Equipment,India
PANAFIC.BO,PANAFIC INDUSTRIALS LTD,BSE,,India
MALUPAPER-EQ.NS,MALU PAPER MILLS LIMITED,NSI,,India
PARAPRINT-BE.NS,PARAMOUNT PRINTPACK LTD,NSI,,India
PANKAJPOLY.BO,PANKAJ POLYPACK LTD.,BSE,,India
PANCHSHEE.NS,PANCHSHEE.NS,NSI,,India
CHADPAP.BO,CHADHA PAPERS LTD.,BSE,,India
PANAUTO.BO,PAN AUTO LTD.,BSE,,India
RAINBOWPAP-EQ.NS,RAINBOW PAPERS LIMITED,NSI,,India
INNOVTEC.BO,Innovative Tech Pack Ltd.,BSE,,India
WOMENNET.BO,Pagaria Energy Limited,BSE,,India
PANAENERG.BO,Panasonic Energy India Company Limited,BSE,,India
PANAMABBPH.BO,PANAMA*,BSE,,India
PDUMJEPULP.BO,PUDUMJEE PULP & PAPER MILLS LT,BSE,,India
SUPRBPA.BO,SUPERB PAPERS LTD.,BSE,,India
PANORAMUNI-EQ.NS,PANORAMIC UNIVERSL INR5,NSI,,India
PNTXCHM.BO,PAINTEX CHEMICALS (BOMBAY) LTD,BSE,,India
PANAMAPET.NS,Panama Petrochem Limited,NSI,Oil & Gas Refining & Marketing,India
PSCABLE.BO,PASHUPATI CABLES LTD.,BSE,,India
SERVALL-EQ.NS,SERVALAKSHMI PAPER INR10,NSI,,India
PARMCOS-B.BO,Paramount Cosmetics (India) Limited,BSE,,India
PANORAMUNI.NS,Panoramic Universal Limited,NSI,Information Technology Services,India
PAEL-EQ.NS,PREMIER AUTO ELECT INR10,NSI,,India
STARPAPER.NS,Star Paper Mills Limited,NSI,Paper & Paper Products,India
SREESAKHTI.BO,Sree Sakthi Paper Mills Limited,BSE,,India
SOMAPPR.BO,Soma Papers and Industries Limited,BSE,,India
SHIVAPPR.BO,SHIVA PAPER MILLS LTD.,BSE,,India
PAWANSUT.BO,PAWANSUT HOLDINGS LTD.,BSE,,India
TCPLPACK.BO,TCPL Packaging Limited,BSE,,India
PBAINFRA.NS,PBA Infrastructure Limited,NSI,General Contractors,India
PBAINFRA.BO,Pba Infrastructure Ltd.,BSE,,India
PBMPOLY.BO,PBM Polytex Limited,BSE,,India
PCS.BO,PCS Technology Limited,BSE,,India
PCPROD.BO,PC Products India Limited,BSE,,India
PDUMJEIND-EQ.NS,PUDUMJEE INDUSTRIE INR2,NSI,,India
PDMJEPAPER.NS,Pudumjee Paper Products Limited,NSI,Packaging & Containers,India
PDUMJEIND.NS,Pudumjee Industries Limited,NSI,Property Management,India
PDMJEPAPER.BO,Pudumjee Paper Products Limite,BSE,,India
PDUMJEIND.BO,PUDUMJEE INDUSTRIES LTD.,BSE,,India
SPIC.NS,Southern Petrochemical Industries Corporation Limited,NSI,Agricultural Chemicals,India
SUPPETRO.BO,SUPREME PETROCHEM LTD.,BSE,,India
PERSCAR.BO,PERSIAN CARPET & TEXTILES LTD.,BSE,,India
CONTPTR.BO,Continental Petroleums Ltd.,BSE,,India
INTLNKP.BO,Interlink Petroleum Ltd.,BSE,,India
PETRONENGG.BO,PETRON ENGINEERING CONSTRUCTIO,BSE,,India
LINCPENQ.BO,Linc Pen & Plastics Limited,BSE,,India
RAMAPETRO.BO,RAMA PETROCHEMICALS LTD.,BSE,,India
$PENTFCD.BO,PENTAF PR-FC,BSE,,India
LINCPEN.NS,LINC PEN & PLASTIC INR10,NSI,,India
PERMAGN.BO,Permanent Magnets Limited,BSE,,India
PEPL.BO,PEARL ENGINEERING POLYMERS LTD,BSE,,India
PEL.BO,PIRAMAL ENTERPRISES LTD.,BSE,,India
PETRONENGG.NS,Petron Engineering Construction Limited,NSI,General Contractors,India
PENTFOR-B.BO,PENTAFOUR PRODUCTS LTD.,BSE,,India
PNTSF6.BO,PNTSF6.BO,BSE,,India
PENTAPH.BO,PENTA PHARMADYES LTD.,BSE,,India
TNPETRO.BO,Tamilnadu Petroproducts Ltd.,BSE,,India
PEARLPOLY-EQ.NS,PEARL POLYMERS LIMITED,NSI,,India
PERVASIVE.BO,Pervasive Commodities Limited,BSE,,India
RAJSPTR.BO,Rajasthan Petro Synthetics Limited,BSE,,India
PEARLPOLY.BO,PEARL POLYMERS LTD.,BSE,,India
PEPL.NS,PEARL ENG POL INR10(POST RECON),NSI,,India
PARASPETRO.BO,PARAS PETROFILS LTD.,BSE,,India
SARLAPOLY.BO,SARLA PERFORMANCE FIBERS LTD.,BSE,,India
PEOPLIN.BO,PEOPLES INVESTMENTS LTD.,BSE,,India
PETPLST.BO,PET PLASTICS LTD.,BSE,,India
PERFECT-SM.NS,PERFECT INFRAENGIN INR10,NSI,,India
PENARINBBPH.BO,PENNAR IND*,BSE,,India
SPIC.BO,SOUTHERN PETROCHEMICALS LTD.,BSE,,India
PNTASOL-B.BO,PENTAFOUR SOLEC TECHNOLOGY LTD,BSE,,India
PEARLPOLY.NS,Pearl Polymers Limited,NSI,Packaging & Containers,India
PENIND.NS,Pennar Industries Limited,NSI,Steel & Iron,India
LINCPEN-EQ.NS,LINC PEN & PLASTIC INR10,NSI,,India
PARASPETRO.NS,Paras Petrofils Ltd,NSI,Textile Industrial,India
SUPPETRO.NS,Supreme Petrochem Limited,NSI,Chemicals - Major Diversified,India
SPRMPETBBPH.BO,SUPREME PET*,BSE,,India
CHENNPETRO.NS,Chennai Petroleum Corporation Limited,NSI,Oil & Gas Refining & Marketing,India
PENPEBS-RL.NS,PENNAR ENGINEERED INR10,NSI,,India
PERSISTENT.NS,Persistent Systems Limited,NSI,Business Software & Services,India
PEETISEC.BO,Peeti Securities Ltd,BSE,,India
CHENNPETRO.BO,Chennai Petroleum Corporation Ltd,BSE,,India
PENPEBS-BL.NS,PENNAR ENGINEERED INR10,NSI,,India
TNPETRO.NS,Tamilnadu Petroproducts Limited,NSI,Chemicals - Major Diversified,India
CONFIPET.BO,Confidence Petroleum India Ltd.,BSE,,India
PENPEBS-IQ.NS,PENNAR ENGINEERED INR10,NSI,,India
SPIC-EQ.NS,SOUTHERN PETROCHEMICALS INDUSTR,NSI,,India
MANALIPETC-EQ.NS,MANALI PETROCHEMS INR5,NSI,,India
PENNARBBPH.BO,PENNARIND*,BSE,,India
PRIMEPT.BO,PRIME PETRO PRODUCTS LTD.,BSE,,India
SHAYONA.BO,SHAYONA PETROCHEM LTD.,BSE,,India
PERFEPA.BO,Perfectpac Ltd.,BSE,,India
PENIND.BO,PENNAR INDUSTRIES LTD.,BSE,,India
MANALIPETC.NS,Manali Petrochemicals Limited,NSI,Chemicals - Major Diversified,India
PENTA6.BO,PENTAMEDIA GRAPHICS LTD,BSE,,India
PFIZER.NS,Pfizer Limited,NSI,Drug Manufacturers - Major,India
PFC.BO,Power Finance Corporation Limited,BSE,,India
PFLINFOTC.BO,PFL Infotech Ltd,BSE,,India
PFIZER.BO,Pfizer Limited,BSE,,India
PFIZER6.BO,PFIZER6.BO,BSE,,India
PGINDST.BO,PG INDUSTRY LTD.,BSE,,India
SMSPHARMA.NS,SMS Pharmaceuticals Limited,NSI,Drug Manufacturers - Major,India
SMSPHARMA.BO,SMS Pharmaceuticals Limited,BSE,,India
RELISH.BO,Relish Pharmaceuticals Limited,BSE,,India
PLETHICO.BO,Plethico Pharmaceuticals Limited,BSE,,India
PHARMAID.BO,Pharmaids Pharmaceuticals Ltd.,BSE,,India
SUNPHARMA.BO,Sun Pharmaceutical Industries Limited,BSE,,India
SURYAPHARM.BO,SURYA PHARMACEUTICAL LTD.,BSE,,India
LINCOLN-EQ.NS,LINCOLN PHARMA LTD INR10,NSI,,India
PHCAP.BO,PH Capital Ltd.,BSE,,India
PHTRADING.BO,PH TRADING LTD.,BSE,,India
BACPHAR.BO,Bacil Pharma Ltd,BSE,,India
SUNPHARMA-EQ.NS,SUN PHARMACEUTICALS INDUSTRIES,NSI,,India
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,NSI,Drug Manufacturers - Major,India
SHASUNPHAR.BO,SHASUNPHAR.BO,BSE,,India
PLETHICO-BZ.NS,PLETHICO PHARMACE LIMITED,NSI,,India
SUPHA.BO,SUPRIYA PHARMACEUTICALS LTD.,BSE,,India
SWORDNSH.BO,SWORD & SHIELD PHARMA LTD.,BSE,,India
PIRPHYTO-EQ.NS,PIRAMAL PHYTOCARE INR10,NSI,,India
SHREEJIPHOS.BO,SHREEJI PHOSPHATE LTD.,BSE,,India
RICHLNP.BO,RICHLINE PHARMA LTD.,BSE,,India
PLETHICO.NS,Plethico Pharmaceuticals Limited,NSI,,India
PHL.BO,Pneumatic Holdings Limited,BSE,,India
PLETHICO-BE.NS,PLETHICO PHARMA INR10,NSI,,India
TORNTPHARM6.BO,TORNTPHARM6.BO,BSE,,India
TORNTPHARM.BO,TORRENT PHARMACEUTICALS LTD.,BSE,,India
SHASUNPHAR-EQ.NS,SHASUN PHARMACEUTICALS LIMITED,NSI,,India
VISTAPH.BO,Vista Pharmaceuticals Limited,BSE,,India
TWILITAKA.BO,Twilight Litaka Pharma Limited,BSE,,India
PIRPHYTO.NS,Piramal Phytocare Limited,NSI,Drugs - Generic,India
SANDUPHQ.BO,Sandu Pharmaceuticals Limited,BSE,,India
RAMAPHO.BO,Rama Phosphates Limited,BSE,,India
PHOENXINTL.BO,PHOENIX INTERNATIONAL LTD.,BSE,,India
SAMRATPH.BO,Samrat Pharmachem Limited,BSE,,India
BAFNAPHARM.BO,BAFNA PHARMACEUTICALS LTD.,BSE,,India
$PHOEQWA.BO,PHOENIX-E-W,BSE,,India
TOHELPH.BO,TOHEAL PHARMACHEM LTD.,BSE,,India
PHOENIXTN.BO,PHOENIX TOWNSHIP LTD,BSE,,India
SMSPHARMA-EQ.NS,SMS PHARMACEUTICALS LIMITED,NSI,,India
POLARPH.BO,POLAR PHARMA INDIA LTD.,BSE,,India
SURYAPHARM-BZ.NS,SURYA PHARMACEUTICAL LTD.,NSI,,India
PHRMASI.BO,Phaarmasia Limited,BSE,,India
BALPHARMA.NS,Bal Pharma Limited,NSI,Drugs - Generic,India
BALPHARMA.BO,BAL PHARMA LTD.,BSE,,India
LINCOLN.NS,LINCOLN PHARMA LTD INR10,NSI,,India
PHOTON.BO,Photon Capital Advisors Ltd.,BSE,,India
VYSLIPH.BO,VYSALI PHARMACEUTICALS LTD.,BSE,,India
PHYTO.BO,Phyto Chem (India) Limited,BSE,,India
PIRPHYTO.BO,PIRAMAL PHYTOCARE LIMITED,BSE,,India
SUNPHARMA4.BO,SUNPHARMA4.BO,BSE,,India
AUROPHARMA.BO,AUROBINDO PHARMA LTD.,BSE,,India
PIXTRANS.BO,Pix Transmissions Ltd.,BSE,,India
PIONRINV.BO,Pioneer Investcorp Limited,BSE,,India
PIIND.NS,PI Industries Limited,NSI,Agricultural Chemicals,India
PIDILITIND.BO,Pidilite Industries Limited,BSE,,India
PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,NSI,Asset Management,India
PODARPIGQ.BO,Poddar Pigments Limited,BSE,,India
AUTOPINS.BO,AUTO PINS (INDIA) LTD.,BSE,,India
PILANIINVS-EQ.NS,PILANI INVESTMENT INR10.00,NSI,,India
PINKCHM.BO,PINKY CHEMICALS LTD.,BSE,,India
PODDARBBPH.BO,PODDAR PIG*,BSE,,India
PIDILITIND-EQ.NS,PIDILITE INDUSTRIE INR1(POST SU,NSI,,India
TEXMOPIPES.BO,Texmo Pipes and Products Limited,BSE,,India
SRIPIPES.BO,Srikalahasthi Pipes Limited,BSE,,India
SRIPIPES.NS,Srikalahasthi Pipes Limited,NSI,Metal Fabrication,India
PREMPIPES.BO,PREMIER PIPES LTD.,BSE,,India
PIIND.BO,P.I.INDUSTRIES LTD.,BSE,,India
ULTRAMAR.BO,Ultramarine & Pigments Ltd.,BSE,,India
PIDILITIND.NS,Pidilite Industries Limited,NSI,Specialty Chemicals,India
PIYUSHT.BO,PIYUSH STEELS LTD.,BSE,,India
PITHP.BO,Pithampur Poly Products Ltd,BSE,,India
TEXMOPIPES.NS,Texmo Pipes and Products Limited,NSI,Rubber & Plastics,India
SRIPIPES-EQ.NS,SRIKALAHASTHI PIPE INR10,NSI,,India
PINCON.BO,Pincon Spirit Limited,BSE,,India
PKTEA-BE.NS,The P K Tea Prod Co Ltd,NSI,,India
SKIPLAS.BO,SKIP PLASTICS LTD.,BSE,,India
SANDPLAST.BO,Sand Plast India Ltd,BSE,,India
PROMACT.BO,Promact Plastics Limited,BSE,,India
PRIMAPLA.BO,Prima Plastics Ltd.,BSE,,India
PLASTIBLEN.NS,Plastiblends India Ltd.,NSI,Specialty Chemicals,India
TAINWALCHM.BO,TAINWALA CHEMICALS & PLASTICS,BSE,,India
PMTELELIN.BO,PM Telelinnks Ltd,BSE,,India
PNCINFRA.NS,PNC Infratech Limited,NSI,Heavy Construction,India
PNEUMATIC.NS,Pneumatic Holdings Limited,NSI,,India
PNCINFRA-EQ.NS,PNC INFRATECH LTD INR2,NSI,,India
PNCINFRA.BO,PNC Infratech Limited,BSE,,India
POLYPLEX.BO,Polyplex Corporation Limited,BSE,,India
POLYCON.BO,Polycon International Ltd.,BSE,,India
POLARIS.NS,Polaris Consulting & Services Limited,NSI,Business Software & Services,India
POLARIS.BO,Polaris Consulting & Services Limited,BSE,,India
SWADPOL.BO,Swadeshi Polytex Ltd.,BSE,,India
TIJARIA.BO,TIJARIA POLYPIPES LTD.,BSE,,India
ADANIPOWER6.BO,ADANIPOWER6.BO,BSE,,India
RTSPOWR.BO,RTS Power Corporation Ltd.,BSE,,India
STARLIT.BO,Starlit Power Systems Limited,BSE,,India
PONNIERODE.NS,Ponni Sugars (Erode) Limited,NSI,Confectioners,India
STERPOW.BO,STERLING POWERGENSYS LTD,BSE,,India
TIJARIA-BE.NS,TIJARIA POLYPIPES LTD INR10,NSI,,India
PREMIERPOL.NS,Premier Polyfilm Ltd.,NSI,Rubber & Plastics,India
DELTAPO.BO,DELTA POLYSTERS LTD.,BSE,,India
POLSON.BO,Polson Ltd.,BSE,,India
POLYMED.BO,POLY MEDICURE LTD.,BSE,,India
SEPOWER-EQ.NS,S.E. POWER LIMITED,NSI,,India
BRIPORT.BO,Brilliant Portfolios Ltd.,BSE,,India
POCHIRAJU.NS,Pochiraju Industries Limited,NSI,Farm Products,India
RAMGOPOLY.BO,RAMGOPAL POLYTEX LTD.,BSE,,India
TORNTPOWER6.BO,TORNTPOWER6.BO,BSE,,India
POLYTEX.BO,POLYTEX INDIA LTD.,BSE,,India
RTNPOWER-EQ.NS,RATTANINDIA POWER INR10,NSI,,India
PREMIERPOL-BE.NS,PREMIER POLYFILM L INR5,NSI,,India
POLYPLEX.NS,Polyplex Corporation Limited,NSI,Packaging & Containers,India
SOUTHPO.BO,SOUTH POLE SECURITIES LTD.,BSE,,India
POLYMAC.BO,POLYMAC THERMOFORMERS LTD,BSE,,India
POCHIRAJU.BO,Pochiraju Industries Ltd.,BSE,,India
HONDAPOWER.NS,Honda Siel Power Products Limited,NSI,Diversified Machinery,India
PONNIERODE.BO,PONNI SUGARS (ERODE) LTD.,BSE,,India
POLYCHMP.BO,"Polymechplast Machines, Ltd.",BSE,,India
RPOWER.NS,Reliance Power Limited,NSI,Diversified Utilities,India
VARDMNPOLY.NS,Vardhman Polytex Limited,NSI,Textile Industrial,India
POKARNA.BO,Pokarna Ltd.,BSE,,India
VIRPOLY.BO,VIRGO POLYMERS (INDIA) LTD.,BSE,,India
MAHAPOL.BO,Maharashtra Polybutenes Ltd.,BSE,,India
VENUSPOWR.BO,VENUS POWER VENTURES (INDIA) L,BSE,,India
VALLABH.BO,VALLABH POLY-PLAST INTERNATION,BSE,,India
SURYACHAKRA.BO,Suryachakra Power Corporation Limited,BSE,,India
TORNTPOWER.NS,Torrent Power Limited,NSI,Electric Utilities,India
RTNPOWER.BO,RATTANINDIA POWER LTD.,BSE,,India
S&SPOWER.BO,S&S POWER SWITCHGEAR LTD.,BSE,,India
RTNPOWER.NS,RattanIndia Power Limited,NSI,Electric Utilities,India
SEPOWER.BO,S.E. POWER LTD.,BSE,,India
PREMIERPOL.BO,PREMIER POLYFILM LTD.,BSE,,India
TORNTPOWER.BO,TORRENT POWER LTD.,BSE,,India
SEPOWER.NS,S. E. Power Limited,NSI,Electric Utilities,India
POLARIND.BO,POLAR INDUSTRIES LTD.,BSE,,India
RAJPOLY.BO,RAJASTHAN POLYESTERS LTD.,BSE,,India
POEL.BO,POCL ENTERPRISES LTD,BSE,,India
VIKASHMET.BO,VIKASH METAL & POWER LTD.,BSE,,India
VIVIDHA-EQ.NS,VISAGAR POLYTEX INR1,NSI,,India
MIDPOLY.BO,MIDLAND POLYMERS LTD.,BSE,,India
POWERMECH.NS,Power Mech Projects Limited,NSI,General Contractors,India
INDPOLYS.BO,INDIA POLYSPIN LTD.,BSE,,India
MIDEASTP.BO,Mideast Portfolio Management Limited,BSE,,India
VIKASHMET.NS,VIKASHMET.NS,NSI,,India
SPYL.BO,SHEKHAWATI POLY-YARN LTD.,BSE,,India
TDPOWERSYS.BO,T D POWER SYSTEMS LTD.,BSE,,India
VARDWIR.BO,VARDHAMAN WIRES & POLYMERS LTD,BSE,,India
SPYL-BE.NS,SHEKHAWATI POLY INR1,NSI,,India
VAKPOWINF.BO,IND RENEWABLE ENERGY LTD,BSE,,India
VIVIDHA.NS,Visagar Polytex Limited,NSI,Textile Industrial,India
SPYL.NS,Shekhawati Poly-Yarn Limited,NSI,Textile Industrial,India
SANGHIPOLY.BO,SANGHI POLYESTERS LTD.,BSE,,India
CAREERP.BO,CAREER POINT LTD.,BSE,,India
POLYMED-EQ.NS,POLY MEDICURE LIMITED,NSI,,India
CAREERP.NS,Career Point Limited,NSI,Education & Training Services,India
RPOWER4.BO,RPOWER4.BO,BSE,,India
HONDAPOWER.BO,HONDA SIEL POWER PRODUCTS LTD.,BSE,,India
VARDMNPOLY.BO,VARDHMAN POLYTEX LTD.,BSE,,India
VENTRON.BO,VENTRON POLYMERS LTD.,BSE,,India
USHMAPL.BO,USHMA POLYMERS LTD.,BSE,,India
ADVPOWER.BO,ADVANCE POWERINFRA TECH LIMITE,BSE,,India
POLYCHEM.BO,Polychem Ltd.,BSE,,India
COMPUPN.BO,Computer Point Ltd.,BSE,,India
VINAYAKPOL.BO,VINAYAK POLYCON INTERNATIONAL,BSE,,India
TATAPOWER.NS,The Tata Power Company Limited,NSI,Diversified Utilities,India
POWERGRID-IL.NS,POWER GRID CORP INR10,NSI,,India
RATHIST.BO,Rathi Steel and Power Ltd,BSE,,India
TDPOWERSYS.NS,TD Power Systems Limited,NSI,Diversified Machinery,India
POLYLINK.BO,Polylink Polymers ( India ) Limited,BSE,,India
POTENTIAL.BO,BEST STEEL LOGISTICS LTD,BSE,,India
INDPLYF.BO,INDPLYF.BO,BSE,,India
TOPCAPP.BO,TOP CASSE PP,BSE,,India
SREIFPP.BO,SREI PP2.5PD,BSE,,India
STNPP.BO,SOFT TECH PP,BSE,,India
VKSPP.BO,V K SOFT PP,BSE,,India
SEQPP.BO,SEQ SOFT PP,BSE,,India
SHALPRO.BO,Shalimar Productions Limited,BSE,,India
PRISMINFO.BO,Prism Informatics Ltd.,BSE,,India
PRICOL.NS,Pricol Limited prior to merger with Pricol Pune Limited,NSI,,India
PRICOL.BO,Pricol Ltd.,BSE,,India
PREMIER.NS,Premier Limited,NSI,Diversified Machinery,India
PREMIER.BO,Premier Ltd.,BSE,,India
CONTROLPR.BO,Control Print Ltd,BSE,,India
STIPROD.BO,STI PRODUCTS INDIA LTD.,BSE,,India
SADBHIN.BO,Sadbhav Infrastructure Project,BSE,,India
INTEGFD.BO,Integrated Proteins Ltd.,BSE,,India
PRAJIND6.BO,PRAJIND6.BO,BSE,,India
PRESISH.BO,PRESISH.BO,BSE,,India
PURVA.NS,Puravankara Limited,NSI,General Contractors,India
PRIMEURB.BO,PRIME URBAN DEVELOPMENT INDIA,BSE,,India
CHANDRAP.BO,Chandra Prabhu International Ltd.,BSE,,India
PRSNTIN.BO,PRASHANT INDIA LTD.,BSE,,India
SIMPLEX.NS,Simplex Projects Limited,NSI,General Contractors,India
PRECISION.BO,Precision Containeurs Limited,BSE,,India
SAGARPROD.BO,SAGAR PRODUCTIONS LIMITED,BSE,,India
PURVA6.BO,PURVA6.BO,BSE,,India
PURVA.BO,Puravankara Projects Limited,BSE,,India
PRIMAIN.BO,PRIMA INDUSTRIES LTD.,BSE,,India
INHOUPROD.BO,In House Productions Limited,BSE,,India
RPPINFRA.BO,RPP INFRA PROJECTS LTD.,BSE,,India
INLANPR.BO,INLAND PRINTERS LTD.,BSE,,India
VKSPL.NS,VKS Projects Limited,NSI,General Contractors,India
PRIMIND.BO,Prime Industries Ltd.,BSE,,India
PRESSURS.BO,Pressure Sensitive Systems (India) Ltd.,BSE,,India
TTKPRESTIG.NS,TTK Prestige Limited,NSI,Home Furnishings & Fixtures,India
PRIYALT.BO,Priya Ltd.,BSE,,India
PRAKASHSTL.NS,Prakash Steelage Limited,NSI,Steel & Iron,India
PRECWIRE.BO,Precision Wires India Ltd.,BSE,,India
ROCPROJ.BO,ROCKLINE PROJECT LTD.,BSE,,India
PRATIBHA.NS,Pratibha Industries Limited,NSI,General Contractors,India
SATRAPROP.BO,Satra Properties India Ltd,BSE,,India
ENEPRO.BO,ENERGY PRODUCTS (INDIA) LTD.,BSE,,India
TENTIMETAL.BO,Tentiwala Metal Products Limit,BSE,,India
INGERMS.BO,INGERMS.BO,BSE,,India
RASOYPR.NS,Rasoya Proteins Limited,NSI,Food - Major Diversified,India
PREMSYN.BO,Premier Synthetics Ltd.,BSE,,India
PREMIND.BO,PREMIND.BO,BSE,,India
PRMRPRT.BO,PREMIER PROTEINS LTD.,BSE,,India
PROVOGE.NS,Provogue (India) Limited,NSI,Textile - Apparel Clothing,India
SHSAINA.BO,SHRI SAINATH PROTEINS LTD.,BSE,,India
INVPRECQ.BO,Investment & Precision Castings Ltd,BSE,,India
PRISMER.BO,PRISMER.BO,BSE,,India
UPMINRL.BO,U.P.MINERAL PRODUCTS LTD.,BSE,,India
PRESYNT.BO,PREMIER SYNT,BSE,,India
SRDAPRT.BO,Sarda Proteins Ltd.,BSE,,India
TRANOCE.BO,TRANSOCEANIC PROPERTIES LTD.,BSE,,India
SHAKTIPR.BO,Shakti Press Limited,BSE,,India
PRESOFI.BO,PREM SOMANI FINANCIAL SERVICES,BSE,,India
PRAKASHCON.NS,Prakash Constrowell Limited,NSI,General Contractors,India
PRAVEEN.BO,PRAVEEN PROPERTIES LTD.,BSE,,India
PROZONINTU.BO,PROZONINTU,BSE,,India
SAGRSOY-B.BO,SAGAR SOYA PRODUCTS LTD.,BSE,,India
PRECAM.BO,Precision Camshafts Limited,BSE,,India
PREMINT.BO,PREMIUM INTERNATIONAL FINANCE,BSE,,India
PRITHVISOF-EQ.NS,PRITHVI SOFTECH LTD INR10,NSI,,India
PSL.NS,PSL Limited,NSI,Metal Fabrication,India
PSL-BE.NS,PSL LIMITED,NSI,,India
PSL.BO,PSL LTD.,BSE,,India
PSL-EQ.NS,PSL LIMITED,NSI,,India
PSTL.BO,PYRAMID SAIMIRA THEATRE LTD.,BSE,,India
PSB.BO,PUNJAB & SIND BANK,BSE,,India
PSB.NS,Punjab & Sind Bank,NSI,Money Center Banks,India
PTCIL.BO,PTC Industries Ltd.,BSE,,India
PTC.NS,PTC India Limited,NSI,Diversified Utilities,India
PTC.BO,PTC India Limited,BSE,,India
PTL.NS,PTL Enterprises Limited,NSI,Hospitals,India
PTC6.BO,PTC INDIA LTD,BSE,,India
PURSHOTTAM.BO,PURSHOTTAM INVESTOFIN LTD,BSE,,India
PUNITCO.BO,Punit Commercials Ltd.,BSE,,India
PURVA-EQ.NS,PURAVANKARA PROJECTS LIMITED,NSI,,India
PUNEETRE.BO,Rishiroop Limited,BSE,,India
PUSHPIN.BO,PUSHPSONS INDUSTRIES LTD.,BSE,,India
PULSRIN.BO,PULSAR INTERNATIONAL LTD.,BSE,,India
PUNCTRD.BO,PUNCTUAL TRADING LTD.,BSE,,India
PUNWOOLC.BO,Punjab Woolcombers Limited,BSE,,India
PUNJCOMMU.BO,Punjab Communications Ltd.,BSE,,India
